,url,Position,Company,Location,Job_Description
11,https://www.glassdoor.com/partner/jobListing.htm?pos=1414&ao=1136043&s=58&guid=00000187fca3f07da8e9905b0855daa2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9cffa86a&cb=1683570815434&jobListingId=1008630650369&jrtk=3-0-1gvua7s55jorl801-1gvua7s5uh7jf800-f9092986d3953e9a-,Full-Time QA Tester - WFH/Remote (Fresh Graduates Welcome to Apply),Seeka Technology2.5★,Islamabad,"Company Description

SEEKA Technologies (Not Seeka Limited) is a project under its parent organization called Fresh Futures Australia which is an education consultant based in both Australia and Malaysia. It will be a huge platform that utilises A.I. to help match students and job seekers to the right opportunities relevant to them from Primary/Grade school to University level as well as language schools and job opportunities. Our mission is to make it easier for anyone to find, filter and apply to different schools or educational institutions that suit them best as well as make the transition from studies to work more seamless.
We are seeking a detail-oriented QA Tester to join our team. In this role, you will be responsible for ensuring that all of our software products meet the highest standards of quality and reliability. You will work closely with developers, product managers, and other team members to identify, report, and track bugs and issues. Your main goal will be to ensure that our software products are functional, user-friendly, and meet the needs of our clients.
Salary range will depend on your overall academic qualifications and experience post graduation and will be discussed with you should you be shortlisted for the job.

Job Description
Testing each and every button, page, feature and tool on our platform to verify the functionality and quality of our platform
To create and execute test plans, test cases, and test scripts
Using MS Excel or Google sheets to document each and every step you took to arrive at any results you find and the important things ti note about the result
Documenting any problems, issues and bugs you find that would severely affect the user experience
Using Adobe XD to open prototype designs and analyze the UI/UX
Communicate with team members and stakeholders to provide updates on testing progress and results

Qualifications
A Bachelors or Masters degree in Computer Science, Software Engineering, Information Technology and any related field.
Proven experience as a QA Tester or similar role
Knowledge of software testing methodologies and best practices
Familiarity with bug tracking software
Strong analytical and problem-solving skills
Excellent communication and collaboration skills
Ability to work independently and as part of a team
Detail-oriented with a strong focus on quality

Additional Information
Completely remote or work from home (Very good if you also want to spend more time with family)
Friendly and understanding colleagues
You get to work in an agile work environment
You get to show your leadership skills
International working exposure
Company shares can be offered based on how successful with our products' launch
Company sponsored online classes or tech talks
Bonuses if you perform beyond expectation
Promotions towards better job roles possible after a certain period of time"
12,https://www.glassdoor.com/partner/jobListing.htm?pos=2709&ao=1136043&s=58&guid=00000187fca461e1b9b5cfdf39a8f542&src=GD_JOB_AD&t=SR&vt=w&cs=1_983c69bb&cb=1683570844387&jobListingId=1008622905397&jrtk=3-0-1gvua8ogckbm5801-1gvua8ogrih4t800-c1abde533eda9ee1-,AI/Machine Learning Engineer,Reach First,Islamabad,"Job Timings: Hourly based
Work Model: Remote
Responsibilities:
Designing and developing AI and ML models: Developing and training machine learning models using Python and ML libraries like TensorFlow, PyTorch, and scikit-learn and working in Image processing.
Data Preprocessing: Preprocessing raw data such as cleaning, filtering, and normalizing data to be used in machine learning algorithms.
Algorithm Development: Developing algorithms for various Machine learning problems such as Classification, Regression, and Clustering.
Identifying and extracting relevant features from raw data that can be used in machine learning algorithms.
Testing and validating the performance of AI and ML models using statistical techniques and measures like cross-validation and confusion matrices.
Deploying and integrating AI and ML models into production environments and maintaining model accuracy.
Collaborating with data scientists, software developers, and business analysts to identify business problems and develop solutions that meet business requirements.
Staying up to date with industry developments: Keeping up-to-date with new machine learning and AI developments and technologies, attending conferences and seminars, and staying abreast of new techniques and algorithms.
Performing other tasks as per the requirements.
Requirements:
Proficiency in programming languages Python and knowledge of machine learning libraries such as TensorFlow, PyTorch, and scikit-learn.
Good knowledge of machine learning algorithms such as supervised learning, unsupervised learning, and reinforcement learning.
Experience with deep learning frameworks such as Keras, TensorFlow, and PyTorch.
Strong knowledge of mathematical and statistical concepts, including linear algebra, calculus, and probability.
Data analysis and data preprocessing: Experience with data analysis and data preprocessing tools such as Pandas, Numpy, and SciPy.
Ability to identify and solve complex problems using AI and ML techniques.
Ability to work collaboratively with cross-functional teams and effectively communicate technical concepts to non-technical stakeholders
Job Types: Part-time, Temporary, Contract, Commission"
13,https://www.glassdoor.com/partner/jobListing.htm?pos=1410&ao=1136043&s=58&guid=00000187fca3f07da8e9905b0855daa2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_816482b6&cb=1683570815434&jobListingId=1008625270121&jrtk=3-0-1gvua7s55jorl801-1gvua7s5uh7jf800-1e5809d2a747cfcc-,Frontend WordPress Developer,Hybrid Mediaworks,Islamabad,"About Us:
Hybrid MediaWorks is a US-based IT company located in Washington. We help our clients get the most out of their businesses through agility, integrity, collaboration, trust, and foresight. We need valuable professionals and their expertise, understanding that every business is unique.
Through working with us, you can achieve your career goals and, simultaneously, explore the most professional ways to deal with clients and deliver precisely what they envision!
Job Description:
As a Front-End Developer, you will be responsible for the user interface of web applications. You will be expected to have a working knowledge of WordPress along with different builders, HTML5, CSS, and angular with a basic understanding of user interface (UI/UX) design. Your duties will include turning wireframes and mock-ups into reusable code and building high quality websites.
h-quality UI components with scalability in mind. You must have hands-on experience in: Bootstrap and WordPress. Moreover, must have hands-on experience in: Bootstrap and WordPress.
WordPress Front-end Developer Responsibilities:
⦁ Excellent expertise in HTML5, CSS, Bootstrap, JavaScript, JQuery
⦁ Grip on Elementor, Wp-Bakery, DIVI
⦁ Design and implement visually aesthetic user interfaces.
⦁ Identify issues with front-end code and rectify them to remove bugs.
⦁ Create well-written documentation.
⦁ Ensure front-end code can query APIs.
⦁ Audit code to identify bottlenecks of performance and fix them.
⦁ Implement Information deliverable visualizations.
⦁ Gather and refine specifications and requirements based on technical requirements or UX design.
⦁ interpreting research specifications and developing a work plan that satisfies requirements.
⦁ working closely with other stakeholders to ensure that application capabilities are aligned with needs across production and non-production environments.
⦁ Strong problem-solving abilities.
⦁ Testing and troubleshooting pages on multiple browsers and platforms.
Front-End Developer Requirements:
⦁ Bachelor’s in software/computer engineering or computer science or related field.
⦁ 4 years of experience developing modern, responsive, and cross-browser-compatible websites using HTML and CSS.
⦁ Experience with JavaScript libraries such as Bootstrap.
⦁ Familiarity with CSS pre-processors such as Sass, Less, or Stylus.
⦁ Advance proficiency with web design.
⦁ Research capability and skills.
⦁ Effective communication skills (proficiency in the English language).
⦁ Self-driven, ability to work independently or as part of a project team with limited supervision.
⦁ Stay plugged into emerging technologies/industry trends and apply them into operations and activities.
⦁ any other Task assigned by team lead.
⦁ Troubleshooting production issues.
⦁ Work with dev team to ensure seamless harmony between the application and marketing website.
⦁ Testing and troubleshooting pages on multiple browsers and platforms.
⦁ Strong problem-solving abilities.
Why should you Join Hybrid MediaWorks?
We know how important your career is to you. It’s important to us too! That’s why we have a clear and transparent career path. Through career progression Plans you can achieve your life goals as we partner your Dreams!!!
At Hybrid Mediaworks rewards are more than just cash incentives. But our competitive basic salaries, personal and team-based bonuses and additional incentives are a great start.
We regularly host team social events, and awards for going the extra mile – Few other benefits-
Cash Prizes
Monthly Team Meetups
Annual Dinner
Paid Leaves
Health Insurance
Bonuses
It’s an onsite Position
Timing: 04:00 PM to 01:00 AM
Location: Office No.24 Maryam Business Center, Shamasabad, Murree Road, Rawalpindi.
Job Type: Full-time
Salary: Rs50,000.00 - Rs120,000.00 per month
Ability to commute/relocate:
Islamabad: Reliably commute or planning to relocate before starting work (Required)"
14,https://www.glassdoor.com/partner/jobListing.htm?pos=2304&ao=1136043&s=58&guid=00000187fca43ecf951040dc49f84c8f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c9445a2a&cb=1683570835404&jobListingId=1008611425268&jrtk=3-0-1gvua8fnmpkkt801-1gvua8fo7jc8k800-da4c82231e0a05ae-,React Js Developer ( Remote),Orcalo Limited,Rāwalpindi,"Orcalo Holdings is hiring Mid - Senior Level
REACT.JS DEVELOPERS with minimum 2 Years of Experience in React.Js
Part Time - Remote
Job Description
a. Maintain Existing React Including Fixing Bugs.
b. Design and Develop New Custom Components To Meet Project Requirements
c. Install And Configure Server Environments For React Deployments
d. Maintain and Update Project Dependencies As Well As Fix Any Conflicts
e. Working With Other Java Script Developers And Software Engineers To Develop Frontend And Backend Architecture That’s Well Structured and Flexible Along With APIs To Support It
Qualifications and Skills Required
1- Bachelor Degree in Computer Science, Software Development, Engineering or a related technical field.
2- Knowledge of React & common tools used in wider react ecosystems such as Nodejs & n.p.m
3- Familiarity with common programming language tools such as IDEs
4- Restful APIs , Git repositories , Typescript , version controls software & remote deployment tools
5- An Understanding of common programming language paradigms & Fundamental React Principles such as Redux , React components hooks and the React Life Cycle.
Job Type: Part-time
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)"
15,https://www.glassdoor.com/partner/jobListing.htm?pos=2121&ao=1136043&s=58&guid=00000187fca42d258c475e3e8e55de7a&src=GD_JOB_AD&t=SR&vt=w&cs=1_68b048ff&cb=1683570830870&jobListingId=1008385995917&jrtk=3-0-1gvua8baapki8801-1gvua8bamg2eo800-7f0cd6b2f66f8f41-,QA Mobile APP(Testers),Appliconic4.1★,Islamabad,"We are looking for Quality Assurance Engineers from reputed companies who have diverse expertise in mobile applications and can develop, publish, and implement test plans for complex, multi-tier, distributed, Mobile applications throughout the full lifecycle of the software. Able to write and maintain test cases and automation scripts..
Requirements:

1+ years of overall experience.
BS/MS degree in Computer Science, Engineering or a related subject
Defines scope and objectives of all levels of QA testing.
Participate in all aspects of testing, including smoke, sanity, functional, regression, load and system testing.
Experience in testing iOS and Android Mobile apps and API’s
Publishes test results and develops quality assurance standards and deliver solutions on schedule, and in accordance with user requirements, departmental standards and procedures
Have strong hand on testing tools, and reporting tools.
Can work with development team to meet the deadline with bug fixes.
Responsible for the overall success of testing. Manages assigned projects from Mobile Apps Quality Testing through final User Acceptance Testing.
Establishes the purpose and deliverables of the test effort.
Provides resource planning, management and resolution of issues that impede the test effort.
Assures the appropriate level of quality by the resolution of important defects by working with developers to ensure the software development process has an appropriate level of testing.
Creates effective manual and automated test plans, using a variety of toolsets.
Performs design testing on mobile and white box testing as required.
Works collaboratively with development during all stages of projects to provide in process testing results.
Coordinates groups of business personnel who test, evaluate and validate new functions and applications, and identify issues in software or services.
Defines and track quality assurance metrics such as defect densities and open defect counts.
Track and report defects using appropriate tools.
If you are interested in learning more about this position, please respond with your resume, project experience, and any additional questions you may have.
We hope to hear from you soon!"
16,https://www.glassdoor.com/partner/jobListing.htm?pos=2515&ao=1136043&s=58&guid=00000187fca4502da3a46a95063b3b52&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c7169948&cb=1683570839935&jobListingId=1008563374561&jrtk=3-0-1gvua8k2kma7b801-1gvua8k36ghqf800-9f0740bee4dd3acf-,Front End Developer,"Azlaan Technologies, Pvt Ltd",Rāwalpindi,"Azlaan technologies require the services of a Front End Developer. We are hiring for two shifts. The Shift job timings are as follows: 10:45 a.m.-7:45 p.m. Night Shift: 8:00 p.m.-5:00 a.m. (Overnight shift). Candidate can be hired for either shift.
Those who will join will sign a bond of 2 years minimum.
Job Specifications
Position: Front End Developer
Job Type: Full Time with 02 years mandatory contract
Disclaimer: By Applying to this job, you accept that you can be contacted late night up to 12:00 a.m.
Job Responsibilities:
Write well-designed, testable, efficient code by using best software development practices
Develop new user-facing features with reusable code and libraries for future use
Decompose complex ideas and requirements into the most straightforward and user-friendly functionality
Ensure the technical feasibility of UI/UX designs
Use markup languages like HTML to create user-friendly web pages
Maintain, improve and optimize website and web applications
Design mobile-based features
Collaborate with back-end developers and web designers to improve the usability
Get feedback from, and build solutions for, users and customers
Help back-end developers with integration and troubleshooting
Stay up-to-date on emerging technology Requirements
Hands-on experience with markup languages
Familiarity with browser testing and debugging
Understanding of layout aesthetics
Skills Required:
1. Proven work experience of at least 02 years as a Front-end developer with good problem solving skills.
2. PSD, XD, Figma Design to HTML conversion
3. Experience with HTML5, CSS3, Bootstrap, JavaScript, jQuery, Front end validation, Ajax, XML HTTP, JSON
4. Experience with UI mock-up implementation.
5. Experience with APIs integration
6. Experience with Vuejs/React in an added advantage
Benefits: Health Insurance, Provident Fund & Paid Holidays.
Job Type: Full-time
Pay: Rs60,000.00 - Rs100,000.00 per month
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Required)
Experience:
Front End Development: 2 years (Required)
Shift availability:
Day Shift (Preferred)
Night Shift (Preferred)"
17,https://www.glassdoor.com/partner/jobListing.htm?pos=1323&ao=1136043&s=58&guid=00000187fca3e7dd8fe9f1bd6fb6a68b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a64eb0c0&cb=1683570813198&jobListingId=1008630661470&jrtk=3-0-1gvua7q0ogfqj801-1gvua7q1ah7ju800-72b31cc3021a68bc-,Android Developer,STACKBUFFERS,Rāwalpindi,"An Android developer is responsible for designing, developing, and maintaining applications for devices that run on the Android operating system. They must be skilled in Java programming language and the Android SDK, as well as have a strong understanding of software design principles and patterns.
The job description for an Android developer typically includes the following responsibilities:
Collaborate with cross-functional teams to design, develop, and maintain Android applications.
Develop high-quality code using Java and the Android SDK.
Debug and troubleshoot code to identify and resolve issues.
Write and maintain unit and integration tests to ensure code quality and application functionality.
Continuously research, evaluate, and implement new technologies to improve the development process and application performance.
Work with product managers and designers to ensure that applications meet user needs and requirements.
Ensure that applications are developed according to best practices and coding standards.
Keep up-to-date with the latest Android development trends and techniques.
Communicate effectively with team members, stakeholders, and clients.
Document code and application features for future reference.
Job Type: Full-time
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 11/05/2023"
18,https://www.glassdoor.com/partner/jobListing.htm?pos=418&ao=1136043&s=58&guid=00000187fca389bd9381e89d873e183b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_74a7ca52&cb=1683570789107&jobListingId=1008594516701&jrtk=3-0-1gvua72fakhqk801-1gvua72fp2a8c000-9e4c35da72bc0ae8-,junior Node-Js Developer,techorphic,Lahore,"Job description
Techorphic is software development company looking for Junior Node-Js developer leading to job.
responsibilities :
candidate should have at least 0-1 year of experience.
1- candidate should have a bachelor's degree.
2- candidate should have oop concepts
3- candidate should have excellent analytical and thinking skills
facilities :
market competitive pay
monthly dinner
annual bonus
anual increment
Job Type: Full-time
Application Question(s):
do you have backend customisation experiance ?
did you develop a plugin?
Job Type: Full-time
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)"
19,https://www.glassdoor.com/partner/jobListing.htm?pos=2723&ao=1136043&s=58&guid=00000187fca461e1b9b5cfdf39a8f542&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_85dc4756&cb=1683570844389&jobListingId=1008588586549&jrtk=3-0-1gvua8ogckbm5801-1gvua8ogrih4t800-c567d2e007b8975f-,Web Developer (Internship program),11-Seas Consultants Pvt Ltd,Lahore,"11SEAS Consultants Pvt Ltd requires 5 x Trainee who have exposure to programming and spark to learn quickly.
This position is based in Lahore,Vihari and Bhakhar.
Job details: Internship program
Send Your resume at : hr@11-seas.com with city you are interested in
For example : your name + job site + internship
Responsibilities:
Training in a relevant technology stack.
Development of enterprise applications.
Maintenance and upgrades (new features, refactoring, bug fixing) of existing programs
Additional duties as assigned.
Requirements:
Degree:
Bs/Ms in computer science
Strong Concepts, understanding or skills of:
OOP, Data structure , Operating system and programming basics
Web Development, Java Script, My Sql, Html, CSS, PHP
Software development principles.
Multi Tasking and Problem Solving
Positive attitude and strong work ethics.
Ability to quickly adapt to a changing environment.
Ability to quickly learn new concepts and software is necessary.
Candidate should be a self-motivated, independent, detail oriented, responsible team-player.
Good communication skills, both written and oral.
Excellent teamwork and interpersonal skills.
Willingness to learn and attention to detail.
A sharp mind with the ability to grasp concepts quickly and work out complex logic problems.
Ability to use effective ways of Programming.
Should able to design large scale Software.
Good in Mathematics and Statistics
About this Internship program:
It is a 3-month paid internship opportunity which will lead to a full time job based on performance of the incumbent.
Our full time jobs offer market competitive remuneration package, on-job training and exponential career growth to the
interns transitioned to full time Associate Engineers.
Company lunch/dinner will be provided.
Benefits:
Competitive base salary and performance-driven incentives.
Paid Holidays
Sports and Entertainment
If you wish to know more about our company then you can visit our company website: www.11-Seas.com
Best Regards,
Senior HR & Admin Executive.
11-Seas consultants pvt ltd.
Job Types: Full-time, Internship
Contract length: 3 months
Salary: Rs10,000.00 - Rs20,000.00 per month
Ability to commute/relocate:
Lahore: Reliably commute or planning to relocate before starting work (Required)
Application Deadline: 23/04/2023
Expected Start Date: 01/04/2024"
20,https://www.glassdoor.com/partner/jobListing.htm?pos=718&ao=1136043&s=58&guid=00000187fca3ab89832c7ca27c64aa8e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6dd59795&cb=1683570797778&jobListingId=1008427871631&jrtk=3-0-1gvua7atskbmu801-1gvua7aubii0u800-f0a43d1a1824abe7-,Software Project Manager,Expert Tech,Rāwalpindi,"Job description
We are looking for an organized, detail-oriented individual to join our team as a software project manager. The responsibilities of the software project manager include overseeing software projects from start to finish, managing and motivating software developers and other team members, giving customer presentations, and writing project proposals.
To be successful as a software project manager, you should have a good working knowledge of project estimation techniques and the ability to motivate team members. Ultimately, a top-notch software project manager should have good communication and decision-making skills.
Software Project Manager Responsibilities:
Discussing potential projects and their parameters with clients, executives, and software developers.
Planning out the blueprints for software projects, including defining the scope, allocating resources, setting deadlines, laying out communication strategies, and indicating tests and maintenance.
Assembling and leading the project team.
Participating in and supervising each stage of the project.
Ensuring each project stays on schedule and adheres to the deadlines.
Creating a project budget and ensuring the project adheres to the budget as closely as possible.
Determining and overseeing consistent testing, evaluation, and troubleshooting of all products in all stages of completion.
Tracking milestones, deliverables, and change requests.
Serving as a liaison to communicate information regarding changes, milestones reached, and other pertinent information.
Delivering completed software products to clients and performing regular checks on the products' performance.
Software Project Manager Requirements:
A bachelor's degree in information technology, software development management, software engineering, computer science, or a related field.
Proven experience in project management and software development.
Good working knowledge of project estimation techniques.
Excellent technical knowledge.
Good leadership, decision-making, and organization skills.
Strong attention to detail and multi-tasking skills.
Job Type: Full-time
Salary: Rs250,000.00 - Rs350,000.00 per month
Ability to commute/relocate:
Rawalpindi: Reliably commute or planning to relocate before starting work (Required)"
